state,county,County_name,Civilian_labor_force_2019,Unemployed_2019,Unemployment_rate_2019,State_Abbr,less_than_high_school,high_school_diploma,some_college,bach_degree,CENSUS_2010_POP,ESTIMATES_BASE_2010,POP_ESTIMATE_2019,N_POP_CHG_2019,Births_2019,Deaths_2019,NATURAL_INC_2019,INTERNATIONAL_MIG_2019,DOMESTIC_MIG_2019,NET_MIG_2019,RESIDUAL_2019,GQ_ESTIMATES_2019,R_birth_2019,R_death_2019,R_NATURAL_INC_2019,R_INTERNATIONAL_MIG_2019,R_DOMESTIC_MIG_2019,R_NET_MIG_2019,cases,deaths
27,085,McLeod County,19408,718,3.7,MN,1732,8997,9549,4422,36651,36645,35893,66,372,325,47,5,17,22,-3,476,10.373675404,9.063022867,1.310652538,0.139431121,0.474065811,0.613496933,657,4
27,087,Mahnomen County,2305,109,4.7,MN,439,1275,1239,410,5413,5413,5527,30,90,60,30,0,2,2,-2,79,16.328011611,10.885341074,5.442670537,0,0.362844703,0.362844703,139,2
27,089,Marshall County,5447,319,5.9,MN,752,2411,2154,1251,9439,9439,9336,-47,106,86,20,2,-69,-67,0,76,11.325391314,9.188525028,2.136866286,0.213686629,-7.372188685,-7.158502057,187,1
27,091,Martin County,10145,381,3.8,MN,1028,5403,4888,2850,20840,20843,19683,-89,234,224,10,1,-98,-97,-2,348,11.861614498,11.354707895,0.506906602,0.050690660,-4.967684704,-4.916994044,651,18
27,093,Meeker County,13426,519,3.9,MN,1169,5727,5933,2967,23300,23298,23222,77,268,216,52,15,11,26,-1,354,11.559945651,9.316971122,2.242974529,0.647011884,0.474475381,1.121487265,382,3
27,095,Mille Lacs County,13055,708,5.4,MN,1796,6731,6415,2703,26097,26097,26277,177,319,268,51,7,119,126,0,524,12.180919106,10.233499437,1.947419669,0.267292896,4.543979228,4.811272123,498,20
27,097,Morrison County,17653,915,5.2,MN,2272,8784,7905,3909,33198,33198,33386,228,345,367,-22,3,251,254,-4,529,10.369079106,11.030295744,-0.661216639,0.090165905,7.543880741,7.634046646,903,9
27,099,Mower County,20463,621,3,MN,3473,8400,8952,5773,39163,39167,40062,-80,535,370,165,126,-372,-246,1,633,13.3409805,9.226472495,4.114508005,3.141987931,-9.276345319,-6.134357389,1572,19
27,101,Murray County,4877,209,4.3,MN,577,2263,2058,1138,8725,8725,8194,-60,88,86,2,5,-68,-63,1,163,10.700389105,10.457198444,0.243190661,0.607976654,-8.26848249,-7.660505837,314,3
27,103,Nicollet County,21098,534,2.5,MN,1268,5873,7693,7175,32727,32729,34274,75,353,259,94,34,-53,-19,0,2832,10.310633388,7.565025631,2.745607758,0.993092168,-1.548055438,-0.55496327,802,18
27,105,Nobles County,11289,339,3,MN,3122,4561,4198,2154,21378,21378,21629,-115,382,186,196,87,-399,-312,1,385,17.614645056,8.576764346,9.037880709,4.011712356,-18.39854287,-14.38683052,2442,19
27,107,Norman County,3284,157,4.8,MN,397,1744,1579,838,6852,6845,6375,-104,81,90,-9,8,-103,-95,0,149,12.603080753,14.003423059,-1.400342306,1.244748716,-16.02613972,-14.78139101,150,0
27,109,Olmsted County,89236,2278,2.6,MN,5797,20481,31668,45516,144248,144268,158293,1935,2080,1102,978,423,537,960,-3,2415,13.220997232,7.004586033,6.216411198,2.688693187,3.413305535,6.101998722,3623,30
27,111,Otter Tail County,31655,1320,4.2,MN,3181,12109,15613,10361,57303,57301,58746,76,648,684,-36,31,87,118,-6,1186,11.037678,11.650882333,-0.613204333,0.528037065,1.481910472,2.009947537,1031,8
27,113,Pennington County,8765,400,4.6,MN,728,3285,3762,1958,13930,13930,14119,-54,164,129,35,9,-98,-89,0,327,11.593383289,9.119185635,2.474197653,0.636222254,-6.927753429,-6.291531175,235,2
27,115,Pine County,15154,836,5.5,MN,2196,8437,7464,3078,29750,29747,29579,111,251,278,-27,3,137,140,-2,1640,8.501702034,9.416227751,-0.914525717,0.101613968,4.640371230,4.741985198,611,0
27,117,Pipestone County,4950,172,3.5,MN,774,2155,1974,1332,9596,9597,9126,-1,132,112,20,23,-43,-20,-1,205,14.463375883,12.271955295,2.191420588,2.520133677,-4.711554265,-2.191420588,390,17
27,119,Polk County,16672,665,4,MN,1726,6837,7522,5115,31600,31600,31364,-47,421,344,77,35,-158,-123,-1,1211,13.412982875,10.959776981,2.453205894,1.115093588,-5.033851055,-3.918757467,972,5
27,121,Pope County,6582,204,3.1,MN,517,2607,3122,1756,10995,10993,11249,154,121,122,-1,5,151,156,-1,184,10.830648049,10.920157537,-0.089509488,0.44754744,13.515932689,13.963480129,178,0
27,123,Ramsey County,292118,8694,3,MN,35551,75283,97990,150759,508640,508639,550321,1449,7591,4234,3357,1880,-3770,-1890,-18,17450,13.811951131,7.703833631,6.108117501,3.420691362,-6.85957789,-3.438886529,15318,383
27,125,Red Lake County,2229,118,5.3,MN,185,1072,1063,473,4089,4089,4055,63,42,29,13,1,48,49,1,34,10.438672797,7.207655027,3.231017771,0.248539829,11.929911768,12.178451597,90,2
27,127,Redwood County,7676,284,3.7,MN,957,4001,3529,1934,16059,16058,15170,-82,192,159,33,4,-118,-114,-1,373,12.622444284,10.452961672,2.169482611,0.262967589,-7.757543883,-7.494576293,317,12
27,129,Renville County,8669,394,4.5,MN,1114,3733,3959,1480,15730,15728,14548,-61,188,167,21,8,-90,-82,0,342,12.895702576,11.45522516,1.440477415,0.548753301,-6.173474637,-5.624721336,304,13
27,131,Rice County,37333,1164,3.1,MN,3971,12895,13275,11456,64142,64143,66972,406,743,490,253,181,-25,156,-3,7305,11.127918645,7.338735042,3.789183603,2.710838862,-0.374425257,2.336413605,1783,12
27,133,Rock County,5687,131,2.3,MN,523,2144,2259,1474,9687,9686,9315,-86,104,94,10,-5,-91,-96,0,260,11.113485788,10.044881385,1.068604403,-0.534302201,-9.724300064,-10.25860227,397,6
27,135,Roseau County,7875,305,3.9,MN,762,3640,4018,2014,15629,15629,15165,7,168,123,45,6,-44,-38,0,191,11.08069782,8.112653761,2.968044059,0.395739208,-2.902087524,-2.506348316,393,0
27,137,St. Louis County,102395,4098,4,MN,7871,38176,51020,39166,200226,200229,199070,-615,1876,2084,-208,82,-480,-398,-9,8927,9.409286404,10.452533511,-1.043247107,0.411280109,-2.407493323,-1.996213214,3457,75
27,139,Scott County,84276,2309,2.7,MN,4801,20820,30145,36166,129928,129908,149013,1822,1765,677,1088,126,611,737,-3,1289,11.91746229,4.571173921,7.346288369,0.850765013,4.125535104,4.976300118,3836,37
27,141,Sherburne County,52921,1858,3.5,MN,3342,16854,23816,16582,88499,88492,97238,1281,1217,533,684,20,582,602,-5,2204,12.598669738,5.517741142,7.080928595,0.207044696,6.025000647,6.232045343,1985,24
27,143,Sibley County,8661,330,3.8,MN,933,4014,3592,1713,15226,15234,14865,-132,167,131,36,6,-174,-168,0,230,11.184783337,8.773692318,2.411091019,0.401848503,-11.65360659,-11.25175809,281,3
27,145,Stearns County,91177,2897,3.2,MN,7746,27007,35190,26894,150642,150642,161075,1419,2039,1044,995,556,-127,429,-5,7231,12.714704846,6.510128425,6.204576421,3.467079889,-0.79194091,2.675138979,6666,53
27,147,Steele County,21221,672,3.2,MN,2049,8378,7898,6094,36576,36581,36649,-89,391,308,83,-6,-166,-172,0,594,10.655838227,8.393857223,2.261981005,-0.163516699,-4.52396201,-4.687478709,845,4
27,149,Stevens County,5478,148,2.7,MN,398,1704,2024,1707,9726,9722,9805,53,131,78,53,31,-30,1,-1,926,13.396737741,7.976683540,5.420054201,3.170220381,-3.067955208,0.102265174,205,1
27,151,Swift County,4953,216,4.4,MN,684,2226,2549,1195,9783,9781,9266,-57,112,98,14,4,-74,-70,-1,150,12.050137178,10.543870031,1.506267147,0.430362042,-7.961697778,-7.531335736,245,2
27,153,Todd County,13615,603,4.4,MN,2182,6116,5901,2609,24895,24895,24664,94,321,204,117,-6,-16,-22,-1,346,13.039769265,8.286956168,4.752813097,-0.243734005,-0.649957347,-0.893691352,975,7
27,155,Traverse County,1781,66,3.7,MN,192,833,974,409,3558,3558,3259,-32,37,38,-1,1,-34,-33,2,100,11.297709924,11.603053435,-0.305343511,0.305343511,-10.38167939,-10.07633588,63,0
27,157,Wabasha County,12432,414,3.3,MN,1202,5308,5496,3375,21676,21665,21627,-18,235,186,49,4,-72,-68,1,246,10.861527084,8.596783139,2.264743945,0.184877057,-3.327787022,-3.142909965,446,1
27,159,Wadena County,5962,367,6.2,MN,890,3440,3663,1256,13843,13843,13682,-41,186,177,9,1,-49,-48,-2,482,13.574165298,12.917350848,0.656814450,0.072979383,-3.575989783,-3.5030104,298,3
27,161,Waseca County,9059,350,3.9,MN,894,4644,4776,2657,19136,19138,18612,-52,204,149,55,-4,-103,-107,0,949,10.945380406,7.994420002,2.950960403,-0.214615302,-5.526344028,-5.74095933,961,10
27,163,Washington County,144620,4067,2.8,MN,6889,35951,53768,73505,238136,238109,262440,3541,2722,1712,1010,124,2420,2544,-13,3474,10.442341739,6.567703548,3.874638191,0.475698154,9.283786557,9.759484712,6958,75
27,165,Watonwan County,6531,264,4,MN,1220,3036,1982,1125,11211,11211,10897,-110,162,113,49,43,-203,-160,1,150,14.791818846,10.317750183,4.474068663,3.926223521,-18.53542732,-14.6092038,593,4
27,167,Wilkin County,3516,119,3.4,MN,273,1341,1836,1060,6576,6576,6207,-37,73,83,-10,-5,-23,-28,1,152,11.725965786,13.332262469,-1.606296683,-0.803148341,-3.694482371,-4.497630712,150,4
27,169,Winona County,28840,835,2.9,MN,2175,8546,11161,9275,51461,51461,50484,-251,456,440,16,25,-292,-267,0,3915,9.010166076,8.694019898,0.316146178,0.493978403,-5.76966775,-5.275689347,1406,19
27,171,Wright County,76368,2485,3.3,MN,4727,24875,31554,24210,124700,124697,138377,2064,1734,832,902,41,1132,1173,-11,1105,12.625141068,6.057737814,6.567403255,0.298518330,8.242018275,8.540536605,2982,16
27,173,Yellow Medicine County,5409,205,3.8,MN,598,2445,2731,1104,10438,10438,9709,-90,108,95,13,2,-104,-102,-1,290,11.072380562,9.739594013,1.332786549,0.205044085,-10.66229239,-10.45724831,335,7
28,001,Adams County,11260,794,7.1,MS,4843,7757,5838,4003,32297,32300,30693,-351,340,429,-89,151,-414,-263,1,2347,11.014464584,13.897662666,-2.883198082,4.891718094,-13.4117304,-8.52001231,1122,45
28,003,Alcorn County,16057,757,4.7,MS,4680,8229,8212,4140,37057,37062,36953,143,411,457,-46,-7,197,190,-1,788,11.143798381,12.391036156,-1.247237775,-0.189797053,5.341431341,5.151634288,1130,12
28,005,Amite County,4417,308,7,MS,1857,3716,2370,1193,13131,13136,12297,-30,125,145,-20,-2,-7,-9,-1,113,10.152696556,11.777128005,-1.624431449,-0.162443145,-0.568551007,-0.730994152,436,13
28,007,Attala County,7031,439,6.2,MS,2893,3862,3915,1679,19564,19562,18174,-154,221,233,-12,0,-141,-141,-1,345,12.108925538,12.766423758,-0.657498219,0,-7.725604076,-7.725604076,819,27
28,009,Benton County,3055,187,6.1,MS,1741,1959,1481,594,8729,8728,8259,16,88,92,-4,-3,23,20,0,78,10.665373894,11.150163617,-0.484789722,-0.363592292,2.787540904,2.423948612,376,11
28,011,Bolivar County,12260,863,7,MS,4804,5141,5931,4961,34145,34153,30628,-487,405,398,7,23,-519,-496,2,1395,13.118896069,12.892149717,0.226746352,0.745023727,-16.81162237,-16.06659864,2072,79
28,013,Calhoun County,5660,310,5.5,MS,2267,3676,2832,1121,14962,14957,14361,-71,165,167,-2,7,-75,-68,-1,212,11.461119022,11.600041677,-0.138922655,0.486229292,-5.209599555,-4.723370264,641,13
28,015,Carroll County,3471,218,6.3,MS,1324,2422,2451,1051,10597,10597,9947,27,84,101,-17,-2,46,44,0,376,8.456233956,10.167614637,-1.711380682,-0.201338904,4.630794785,4.429455882,531,12
28,017,Chickasaw County,6921,390,5.6,MS,3142,4197,2604,1405,17392,17392,17103,3,231,200,31,19,-45,-26,-2,505,13.507587054,11.694880566,1.812706488,1.111013654,-2.631348127,-1.520334474,880,29
28,019,Choctaw County,3757,205,5.5,MS,1134,2201,1440,1024,8547,8551,8210,-55,80,106,-26,1,-28,-27,-2,122,9.711684370,12.867981791,-3.15629742,0.121396055,-3.39908953,-3.277693475,217,6
28,021,Claiborne County,3030,325,10.7,MS,1196,1619,1472,1014,9604,9597,8988,-84,113,101,12,1,-98,-97,1,1293,12.513842746,11.184939092,1.328903654,0.110741971,-10.85271318,-10.74197121,545,16
28,023,Clarke County,5923,369,6.2,MS,2091,4010,3624,1291,16732,16728,15541,-44,199,202,-3,0,-40,-40,-1,52,12.786737775,12.979502667,-0.192764891,0,-2.570198548,-2.570198548,791,53
28,025,Clay County,7794,581,7.5,MS,2464,4552,3703,2699,20634,20648,19316,-88,209,230,-21,4,-70,-66,-1,303,10.795454545,11.880165289,-1.084710744,0.206611570,-3.615702479,-3.409090909,723,22
28,027,Coahoma County,8364,642,7.7,MS,3116,3582,5427,2507,26151,26145,22124,-481,355,282,73,-7,-548,-555,1,724,15.873370744,12.609269154,3.264101590,-0.312996043,-24.50311878,-24.81611482,1286,37
28,029,Copiah County,11233,743,6.6,MS,3796,6266,6152,2685,29449,29448,28065,-335,339,309,30,11,-374,-363,-2,861,12.007438236,10.944833082,1.062605154,0.389621890,-13.24714425,-12.85752236,1412,38
28,031,Covington County,8143,398,4.9,MS,2105,4634,3521,2167,19568,19573,18636,-189,237,232,5,5,-201,-196,2,237,12.653159286,12.386214997,0.266944289,0.266944289,-10.73116041,-10.46421612,1009,29
28,033,DeSoto County,91399,4017,4.4,MS,11828,34020,41181,27608,161252,161267,184945,3013,2121,1427,694,66,2257,2323,-4,628,11.562458263,7.779173947,3.783284316,0.359793609,12.303851154,12.663644764,7552,81
28,035,Forrest County,33282,1707,5.1,MS,6090,12447,15284,12917,74934,74862,74897,-15,1000,764,236,154,-404,-250,-1,2987,13.350332757,10.199654226,3.150678531,2.055951245,-5.393534434,-3.337583189,3166,80
28,037,Franklin County,2807,191,6.8,MS,837,1866,1800,813,8118,8118,7713,-45,84,88,-4,3,-43,-40,-1,67,10.859026566,11.376123069,-0.517096503,0.387822377,-5.558787409,-5.170965031,258,3
28,039,George County,8841,656,7.4,MS,2809,5963,4614,1934,22578,22583,24500,390,347,249,98,2,290,292,0,608,14.276897758,10.244805596,4.032092162,0.082287595,11.931701296,12.013988891,1037,20
28,041,Greene County,4355,341,7.8,MS,2231,3463,3201,837,14400,14391,13586,-410,143,126,17,13,-444,-431,4,2606,10.369081285,9.1363933,1.232687985,0.942643753,-32.19490972,-31.25226597,488,18
28,043,Grenada County,9494,480,5.1,MS,2873,3963,4699,2822,21906,21898,20758,-226,247,288,-41,-3,-182,-185,0,228,11.834603038,13.799051315,-1.964448278,-0.143740118,-8.720233817,-8.863973935,1245,41
28,045,Hancock County,18776,1056,5.6,MS,4438,9012,12029,7690,43929,44023,47632,354,453,473,-20,-22,394,372,2,559,9.545885576,9.967337478,-0.421451902,-0.463597092,8.302602465,7.839005374,898,30
28,047,Harrison County,86479,4457,5.2,MS,17251,39251,47295,29707,187105,187109,208080,1796,2597,2013,584,120,1088,1208,4,5171,12.534872721,9.716095028,2.818777693,0.579200896,5.251421456,5.830622351,5625,89
28,049,Hinds County,107145,5621,5.2,MS,20091,38324,51032,44828,245285,245364,231840,-3984,2953,2122,831,187,-5018,-4831,16,8295,12.628724897,9.074891375,3.553833522,0.799719457,-21.45985152,-20.66013206,8193,180
28,051,Holmes County,5672,583,10.3,MS,2776,4589,2678,1100,19198,19483,17010,-434,219,221,-2,0,-431,-431,-1,826,12.71260231,12.828699135,-0.116096825,0,-25.01886573,-25.01886573,1156,60
28,053,Humphreys County,2227,224,10.1,MS,1588,1812,1324,794,9375,9373,8064,-192,94,109,-15,2,-178,-176,-1,83,11.519607843,13.357843137,-1.838235294,0.245098039,-21.81372549,-21.56862745,469,17
28,055,Issaquena County,381,43,11.3,MS,314,397,272,71,1406,1399,1327,20,10,15,-5,0,26,26,-1,338,7.593014427,11.38952164,-3.796507213,0,19.741837509,19.741837509,107,4
28,057,Itawamba County,10529,495,4.7,MS,3375,4743,5457,2109,23401,23401,23390,-71,257,254,3,8,-80,-72,-2,998,10.97095046,10.84288489,0.128065570,0.341508186,-3.415081855,-3.07357367,1207,29
28,059,Jackson County,58591,3533,6,MS,10697,30318,35173,19997,139668,139669,143617,490,1588,1430,158,76,262,338,-6,1391,11.076081801,9.974053511,1.10202829,0.530089557,1.827414000,2.357503557,4952,91
28,061,Jasper County,6185,423,6.8,MS,1907,4196,3535,1632,17062,17073,16383,-42,182,186,-4,-2,-35,-37,-1,87,11.094854913,11.338697879,-0.243842965,-0.121921483,-2.133625945,-2.255547427,708,18
28,063,Jefferson County,2028,314,15.5,MS,1261,1808,1186,751,7726,7732,6990,-103,81,80,1,0,-104,-104,0,357,11.503230846,11.36121565,0.142015196,0,-14.76958035,-14.76958035,287,10
28,065,Jefferson Davis County,4124,284,6.9,MS,1727,2910,2363,1134,12487,12471,11128,-87,124,159,-35,-1,-49,-50,-2,108,11.099673276,14.232645571,-3.132972296,-0.089513494,-4.386161214,-4.475674708,428,13
28,067,Jones County,26252,1413,5.4,MS,7496,13690,14461,9216,67761,67768,68098,-98,883,813,70,20,-186,-166,-2,1919,12.957283519,11.9300923,1.027191219,0.293483205,-2.72939381,-2.435910605,3022,84
28,069,Kemper County,3555,284,8,MS,1140,2560,2372,752,10456,10438,9742,9,90,113,-23,0,33,33,-1,1061,9.242618742,11.604621309,-2.362002567,0,3.388960205,3.388960205,336,15
28,071,Lafayette County,28393,1280,4.5,MS,3253,5818,8241,13562,47351,47361,54019,477,513,395,118,19,342,361,-2,4625,9.538773347,7.344669536,2.194103811,0.353287902,6.359182232,6.712470133,2607,43
28,073,Lamar County,30722,1287,4.2,MS,3724,9460,12933,14202,55658,55732,63343,706,793,438,355,34,317,351,0,395,12.589299889,6.953484680,5.635815209,0.539768217,5.032544848,5.572313066,2387,40
28,075,Lauderdale County,30536,1674,5.5,MS,7507,14912,18979,10369,80261,80280,74125,-1113,910,861,49,-26,-1140,-1166,4,3468,12.185079303,11.528959649,0.656119655,-0.348145123,-15.26482462,-15.61296974,2658,135
28,077,Lawrence County,4623,313,6.8,MS,1414,3139,2556,1317,12929,12951,12586,138,145,150,-5,0,145,145,-2,0,11.584245426,11.983702165,-0.399456739,0,11.584245426,11.584245426,571,14
28,079,Leake County,7968,441,5.5,MS,3336,5379,4097,1883,23805,23803,22786,-5,299,274,25,-7,-23,-30,0,1678,13.120652961,12.023608399,1.097044562,-0.307172477,-1.009280997,-1.316453474,1181,42
28,081,Lee County,41209,1800,4.4,MS,9093,14003,19547,13367,82910,82910,85436,160,1121,965,156,18,-12,6,-2,1060,13.133230236,11.305590702,1.827639533,0.210881485,-0.140587656,0.070293828,3743,83
28,083,Leflore County,10018,756,7.5,MS,3834,6599,4481,3157,32317,32382,28183,-433,412,363,49,-5,-478,-483,1,1207,14.507297664,12.781915175,1.725382489,-0.176059438,-16.83128224,-17.00734168,1767,88
28,085,Lincoln County,14635,822,5.6,MS,3099,8638,7672,3706,34869,34866,34153,-57,413,403,10,6,-71,-65,-2,658,12.082559279,11.790003364,0.292555915,0.175533549,-2.077146995,-1.901613446,1483,61
28,087,Lowndes County,25441,1355,5.3,MS,5585,12366,12055,9306,59779,59779,58595,-165,774,610,164,89,-417,-328,-1,1279,13.190746027,10.395807592,2.794938435,1.51676537,-7.106642239,-5.589876869,1847,62
28,089,Madison County,53328,2327,4.4,MS,5563,11295,18766,32446,95203,95203,106272,624,1267,1107,160,121,344,465,-1,1761,11.957342393,10.447338618,1.510003775,1.141940355,3.246508116,4.388448471,3914,94
28,091,Marion County,9940,543,5.5,MS,3535,6761,4680,2071,27088,27080,24573,-179,278,307,-29,5,-154,-149,-1,720,11.272174354,12.448048657,-1.175874303,0.202736949,-6.244298023,-6.041561075,979,45
28,093,Marshall County,14505,832,5.7,MS,4592,9831,6736,3362,37144,37151,35294,-142,393,446,-53,-5,-81,-86,-3,1808,11.11268203,12.611338894,-1.498656864,-0.141382723,-2.290400113,-2.431782836,1548,32
28,095,Monroe County,15534,851,5.5,MS,4683,8845,6949,4253,36989,36979,35252,-291,387,413,-26,-1,-265,-266,1,399,10.932975493,11.667490642,-0.734515149,-0.028250583,-7.486404407,-7.51465499,1577,74
28,097,Montgomery County,3960,239,6,MS,1475,2464,1787,1464,10925,10933,9775,-219,120,151,-31,2,-189,-187,-1,97,12.140219536,15.276442916,-3.13622338,0.202336992,-19.12084577,-18.91850878,575,23
28,099,Neshoba County,10244,604,5.9,MS,4081,6343,5972,2285,29676,29692,29118,-33,435,377,58,-3,-87,-90,-1,366,14.930752201,12.939985241,1.990766960,-0.102970705,-2.98615044,-3.089121145,1901,111
28,101,Newton County,8856,485,5.5,MS,2101,4183,5137,2277,21720,21715,21018,-337,284,271,13,0,-351,-351,1,511,13.404762467,12.791164185,0.613598282,0,-16.56715361,-16.56715361,887,28
28,103,Noxubee County,3783,276,7.3,MS,1960,2269,1863,952,11545,11546,10417,-133,161,128,33,6,-173,-167,1,157,15.357466495,12.209662803,3.147803692,0.572327944,-16.50212238,-15.92979444,606,17
28,105,Oktibbeha County,22722,1275,5.6,MS,2413,5191,6747,11040,47671,47657,49587,338,548,366,182,114,42,156,0,4231,11.089076855,7.406208264,3.682868590,2.306851754,0.849892752,3.156744506,2087,57
28,107,Panola County,12553,827,6.6,MS,4870,8511,5791,3346,34707,34698,34192,36,487,411,76,24,-62,-38,-2,316,14.250599871,12.026686955,2.223912916,0.702288289,-1.814244747,-1.111956458,1742,41
28,109,Pearl River County,23847,1238,5.2,MS,6010,11239,14138,6153,55834,55739,55535,212,610,681,-71,-30,315,285,-2,1339,11.005069548,12.285987479,-1.280917931,-0.541232929,5.682945750,5.141712822,1202,60
28,111,Perry County,4293,289,6.7,MS,1536,3290,2474,898,12250,12251,11973,55,128,115,13,-3,44,41,1,102,10.715332133,9.627056214,1.088275920,-0.251140597,3.683395421,3.432254824,542,23
28,113,Pike County,14519,944,6.5,MS,4670,9095,7795,3960,40404,40401,39288,-92,540,531,9,4,-104,-100,-1,869,13.728580872,13.49977119,0.228809681,0.101693192,-2.644022983,-2.542329791,1423,56
28,115,Pontotoc County,14773,640,4.3,MS,4730,6133,6135,3211,29957,29946,32174,293,434,282,152,24,119,143,-2,233,13.550854734,8.804933261,4.745921474,0.749356022,3.715556943,4.464912965,1552,20
28,117,Prentiss County,11338,557,4.9,MS,3614,5721,5565,2080,25276,25274,25126,38,289,280,9,0,32,32,-3,750,11.510734058,11.152268292,0.358465767,0,1.274544948,1.274544948,1118,20
28,119,Quitman County,2378,196,8.2,MS,1447,1489,1433,561,8223,8222,6792,-263,80,110,-30,3,-236,-233,0,136,11.554849426,15.887917961,-4.333068535,0.433306853,-34.08680581,-33.65349895,425,6
28,121,Rankin County,76230,3004,3.9,MS,10913,27165,35159,30215,141617,142052,155271,1021,1696,1261,435,92,498,590,-4,6250,10.958868704,8.148073959,2.810794744,0.594466934,3.217875362,3.812342297,4187,86
28,123,Scott County,12721,572,4.5,MS,4743,6557,4817,2337,28264,28260,28124,-195,451,312,139,20,-355,-335,1,186,15.980723916,11.055401024,4.925322892,0.708679553,-12.57906206,-11.87038251,1299,29
28,125,Sharkey County,1604,135,8.4,MS,791,729,930,563,4916,4916,4321,-54,65,50,15,1,-70,-69,0,108,14.949402024,11.499540018,3.449862005,0.229990800,-16.09935603,-15.86936523,293,15
28,127,Simpson County,10765,556,5.2,MS,4002,6051,5871,2288,27503,27500,26658,-59,305,313,-8,3,-53,-50,-1,545,11.428571429,11.728337237,-0.299765808,0.112412178,-1.985948478,-1.8735363,1260,50
28,129,Smith County,6822,356,5.2,MS,2013,4582,2957,1364,16491,16488,15916,-113,186,180,6,1,-122,-121,2,119,11.645014869,11.269369228,0.375645641,0.062607607,-7.638128033,-7.575520426,615,16
28,131,Stone County,6876,451,6.6,MS,2351,4056,3780,1724,17786,17790,18336,339,204,168,36,-1,302,301,2,1267,11.229460821,9.247791264,1.981669557,-0.055046377,16.624005725,16.568959348,510,14
28,133,Sunflower County,7736,685,8.9,MS,4773,5191,4942,2714,29450,29383,25110,-1101,275,307,-32,3,-1081,-1078,9,4042,10.716860544,11.963913408,-1.247052863,0.116911206,-42.12700454,-42.01009333,1681,51
28,135,Tallahatchie County,5276,306,5.8,MS,3094,3148,2581,1133,15378,15385,13809,-152,162,162,0,-7,-144,-151,-1,2426,11.667266835,11.667266835,0,-0.50414116,-10.37090385,-10.87504501,870,26
28,137,Tate County,12394,698,5.6,MS,3417,6043,5857,3226,28886,28872,28321,-26,347,320,27,-6,-45,-51,-2,1100,12.246770664,11.293851909,0.952918755,-0.211759723,-1.588197925,-1.799957648,1268,39
28,139,Tippah County,9442,482,5.1,MS,3212,5155,3760,2225,22232,22232,22015,-24,262,243,19,0,-44,-44,1,333,11.894493122,11.031915377,0.862577745,0,-1.997548463,-1.997548463,975,25
28,141,Tishomingo County,8629,440,5.1,MS,2852,5596,3839,1361,19593,19603,19383,0,195,283,-88,3,86,89,-1,283,10.060362173,14.600423051,-4.540060878,0.154774803,4.436877676,4.591652479,845,41
28,143,Tunica County,4459,276,6.2,MS,1243,2088,2261,1132,10778,10778,9632,-290,169,102,67,3,-362,-359,2,104,17.285465889,10.432648052,6.852817838,0.306842590,-37.0256725,-36.71882991,541,17
28,145,Union County,14222,594,4.2,MS,4216,5995,5972,2805,27134,27143,28815,200,355,284,71,36,94,130,-1,277,12.362876545,9.890301236,2.472575309,1.253700157,3.273550409,4.527250566,1278,25
28,147,Walthall County,4933,359,7.3,MS,1903,4464,2073,1310,15443,15440,14286,-150,165,193,-28,-2,-118,-120,-2,102,11.489450595,13.439175545,-1.94972495,-0.139266068,-8.216698002,-8.355964069,650,27
28,149,Warren County,20335,1226,6,MS,4044,9855,10316,7353,48773,48770,45381,-712,576,518,58,16,-786,-770,0,522,12.593742484,11.325622581,1.268119903,0.349826180,-17.1852111,-16.83538492,1583,56
28,151,Washington County,16985,1284,7.6,MS,6523,9254,8835,5696,51137,51135,43909,-1127,565,608,-43,19,-1107,-1088,4,608,12.704480297,13.671369948,-0.966889651,0.427230311,-24.89178706,-24.46455675,2689,100
28,153,Wayne County,7444,454,6.1,MS,2884,5097,3370,2170,20747,20747,20183,-113,257,217,40,-1,-153,-154,1,137,12.697942143,10.721608735,1.976333407,-0.049408335,-7.559475283,-7.608883619,1040,22
28,155,Webster County,3987,225,5.6,MS,1025,2453,2031,1154,10253,10264,9689,-99,112,151,-39,-3,-57,-60,0,55,11.500744468,15.505467988,-4.00472352,-0.308055655,-5.853057452,-6.161113108,384,13
28,157,Wilkinson County,2811,285,10.1,MS,1760,2533,1127,865,9878,9878,8630,-151,88,122,-34,-1,-116,-117,0,1109,10.108552065,14.014128999,-3.905576934,-0.11486991,-13.32490954,-13.43977945,346,21
28,159,Winston County,7425,452,6.1,MS,2561,4120,3883,2096,19198,19201,17955,-209,190,250,-60,0,-150,-150,1,459,10.520778538,13.843129655,-3.322351117,0,-8.305877793,-8.305877793,885,22
